datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,rolling_cost_estimate_b,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,nat_repair_cost,verification_cost,natural_redund_tags,natural_n_tags,OGI_bayes_l_prop_sites_avail,OGI_bayes_l_cost,OGI_bayes_l_sites_visited,OGI_bayes_l_travel_time,OGI_bayes_l_survey_time,OGI_bayes_l_redund_tags,OGI_bayes_l_missed_leaks,OGI_bayes_l_sites_vis_w_leaks,OGI_bayes_l_eff_flags,OGI_bayes_l_n_tags,OGI_bayes_l_flags_redund1,OGI_bayes_l_flags_redund2,OGI_bayes_l_flag_wo_vent
2023-04-20,17391,54.0,54.0,7942.240437158471,0.0,6464.0,66139.6896650599,17600.0,10000.0,7600.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21,17357,53.0,53.0,8027.008196721312,0.0,6549.0,65698.45523562633,17000.0,10000.0,7000.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22,17325,54.0,54.0,8120.751366120218,0.0,6643.0,65299.01618193214,18800.0,10000.0,8800.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-23,17285,48.0,48.0,8221.475409836066,0.0,6744.0,64767.16140423811,20200.0,10000.0,10200.0,0.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-24,17232,57.0,57.0,8312.226775956284,0.0,6835.0,64606.0184118892,18200.0,10000.0,8200.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-25,17198,51.0,51.0,8406.967213114754,0.0,6930.0,64000.11813014676,19000.0,10000.0,9000.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-26,17154,48.0,48.0,8515.669398907105,0.0,7039.0,63157.37918985324,21800.0,10000.0,11800.0,0.0,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-27,17093,54.0,54.0,8613.401639344263,0.0,7137.0,62877.573262369755,19600.0,10000.0,9600.0,0.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-28,17049,58.0,58.0,8704.15300546448,0.0,7228.0,62317.978159863465,18200.0,10000.0,8200.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-29,17016,52.0,52.0,8787.92349726776,0.0,7312.0,61843.771093124626,16800.0,10000.0,6800.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-30,16984,56.0,56.0,8881.666666666668,0.0,7406.0,61148.10836569366,18800.0,10000.0,8800.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,16946,50.0,50.0,8978.401639344263,0.0,7503.0,60593.659163754906,19400.0,10000.0,9400.0,0.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02,16899,62.0,62.0,9087.103825136612,0.0,7594.0,60197.740970378305,21800.0,7800.0,10400.0,0.0,0.0,52.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-05-03,16870,52.0,52.0,9165.887978142076,0.0,7655.0,60020.041581560945,15800.0,5000.0,7200.0,0.0,0.0,36.0,1.0,3600.0,6.0,240.0,720.0,33.0,0.0,6.0,0.0,34.0,0.0,0.0,0.0
2023-05-04,16861,52.0,52.0,9234.699453551912,0.0,7706.0,60106.45325418477,13800.0,3400.0,6800.0,0.0,0.0,34.0,1.0,3600.0,6.0,240.0,720.0,19.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-05-05,16862,55.0,55.0,9302.513661202185,0.0,7756.0,60153.954562763494,13600.0,800.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,33.0,0.0,6.0,0.0,28.0,0.0,0.0,0.0
2023-05-06,16867,51.0,51.0,9363.34699453552,0.0,7799.0,60220.3796926689,12200.0,0.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,27.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-05-07,16875,53.0,53.0,9424.180327868853,0.0,7842.0,60281.18025351255,12200.0,0.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,27.0,0.0,0.0,0.0
2023-05-08,16885,41.0,41.0,9494.986338797815,0.0,7895.0,60229.27368876747,14200.0,0.0,10600.0,0.0,0.0,53.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-05-09,16873,49.0,49.0,9559.808743169398,0.0,7942.0,60144.03167571921,13000.0,0.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,21.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-05-10,16875,57.0,57.0,9615.655737704918,0.0,7980.0,60273.78998258065,11200.0,0.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,28.0,0.0,0.0,0.0
2023-05-11,16894,41.0,41.0,9673.497267759562,0.0,8020.0,60314.26332607284,11600.0,0.0,8000.0,0.0,0.0,40.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-05-12,16895,49.0,49.0,9739.31693989071,0.0,8068.0,60235.12519650299,13200.0,0.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,38.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-05-13,16896,55.0,55.0,9802.144808743169,0.0,8113.0,60252.81981775215,12600.0,0.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-05-14,16906,51.0,51.0,9862.978142076503,0.0,8156.0,60368.87908190494,12200.0,0.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-05-15,16914,49.0,49.0,9921.81693989071,0.0,8197.0,60322.65892293898,11800.0,0.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,23.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0
2023-05-16,16922,61.0,61.0,9976.666666666668,0.0,8234.0,60390.26312333838,11000.0,0.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,35.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-05-17,16946,64.0,64.0,10028.524590163934,0.0,8268.0,60596.58741561754,10400.0,0.0,6800.0,0.0,0.0,34.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,14.0,0.0,0.0,0.0
2023-05-18,16976,46.0,46.0,10090.355191256831,0.0,8312.0,60594.99224145239,12400.0,1000.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,22.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-05-19,16978,64.0,64.0,10150.191256830602,0.0,8354.0,60703.56743535376,12000.0,400.0,8000.0,0.0,0.0,40.0,1.0,3600.0,6.0,240.0,720.0,27.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-05-20,17000,50.0,50.0,10221.994535519125,0.0,8408.0,60825.6219903512,14400.0,400.0,10400.0,0.0,0.0,52.0,1.0,3600.0,6.0,240.0,720.0,38.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-05-21,16996,55.0,55.0,10282.827868852459,0.0,8451.0,60808.81137684116,12200.0,1400.0,7200.0,0.0,0.0,36.0,1.0,3600.0,6.0,240.0,720.0,33.0,0.0,6.0,0.0,14.0,0.0,0.0,0.0
2023-05-22,17008,47.0,47.0,10353.63387978142,0.0,8504.0,60777.28146935716,14200.0,800.0,9800.0,0.0,0.0,49.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-05-23,17002,63.0,63.0,10412.472677595628,0.0,8545.0,60838.951559513094,11800.0,400.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,41.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-05-24,17024,38.0,38.0,10482.281420765026,0.0,8597.0,60799.98071095505,14000.0,1000.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-05-25,17010,57.0,57.0,10561.065573770493,0.0,8658.0,60956.8505767702,15800.0,600.0,11600.0,0.0,0.0,58.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0
2023-05-26,17006,33.0,33.0,10625.887978142076,0.0,8705.0,60881.60734205656,13000.0,0.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-05-27,16992,44.0,44.0,10681.734972677596,0.0,8743.0,60957.294954281475,11200.0,600.0,7000.0,0.0,0.0,35.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-05-28,16998,49.0,49.0,10747.554644808744,0.0,8791.0,61026.068564719804,13200.0,1000.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-05-29,16999,51.0,51.0,10801.407103825137,0.0,8827.0,61092.68883764795,10800.0,400.0,6800.0,0.0,0.0,34.0,1.0,3600.0,6.0,240.0,720.0,34.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-05-30,17014,35.0,35.0,10854.262295081968,0.0,8862.0,61227.28898741988,10600.0,800.0,6200.0,0.0,0.0,31.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0
2023-05-31,17014,50.0,50.0,10928.060109289618,0.0,8918.0,61324.51724388183,14800.0,800.0,10400.0,0.0,0.0,52.0,1.0,3600.0,6.0,240.0,720.0,33.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0
2023-06-01,17008,48.0,48.0,10996.871584699455,0.0,8969.0,61240.883266810066,13800.0,1000.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-06-02,17005,44.0,44.0,11056.707650273223,0.0,9011.0,61357.2765645099,12000.0,600.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,22.0,0.0,6.0,0.0,36.0,0.0,0.0,0.0
2023-06-03,17007,46.0,46.0,11118.538251366122,0.0,9055.0,61292.55690228846,12400.0,400.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,34.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-06-04,17009,44.0,44.0,11189.34426229508,0.0,9108.0,61096.57918244045,14200.0,1400.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,38.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-06-05,17000,45.0,45.0,11250.177595628415,0.0,9151.0,61089.35442512485,12200.0,600.0,8000.0,0.0,0.0,40.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-06-06,17002,51.0,51.0,11317.991803278688,0.0,9201.0,61060.991410128096,13600.0,1000.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,31.0,0.0,0.0,0.0
2023-06-07,17003,50.0,50.0,11388.79781420765,0.0,9254.0,61056.999539067416,14200.0,600.0,10000.0,0.0,0.0,50.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-06-08,17000,48.0,48.0,11456.612021857924,0.0,9304.0,61148.91740186843,13600.0,800.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-06-09,16998,40.0,40.0,11530.409836065573,0.0,9360.0,61262.872426812726,14800.0,800.0,10400.0,0.0,0.0,52.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-06-10,16982,47.0,47.0,11599.22131147541,0.0,9411.0,61217.72396602605,13800.0,800.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,22.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-06-11,16978,57.0,57.0,11657.062841530056,0.0,9451.0,61219.848761733345,11600.0,400.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,36.0,0.0,6.0,0.0,28.0,0.0,0.0,0.0
2023-06-12,16995,54.0,54.0,11719.890710382513,0.0,9496.0,61264.52356784871,12600.0,400.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-06-13,17004,50.0,50.0,11780.724043715845,0.0,9539.0,61387.92284053797,12200.0,800.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-06-14,17011,50.0,50.0,11851.530054644809,0.0,9592.0,61220.64593026998,14200.0,1000.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-06-15,17008,42.0,42.0,11913.360655737706,0.0,9636.0,61153.622822408695,12400.0,600.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-06-16,17006,53.0,53.0,11977.185792349726,0.0,9682.0,61296.7927217537,12800.0,400.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-06-17,17013,44.0,44.0,12040.013661202185,0.0,9727.0,61275.7272818782,12600.0,200.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-06-18,17012,58.0,58.0,12102.841530054644,0.0,9772.0,61125.2520350121,12600.0,800.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-06-19,17025,38.0,38.0,12161.680327868853,0.0,9813.0,61127.773856851876,11800.0,400.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,32.0,0.0,0.0,0.0
2023-06-20,17022,51.0,51.0,12241.461748633878,0.0,9875.0,61121.94890331906,16000.0,800.0,11600.0,0.0,0.0,58.0,1.0,3600.0,6.0,240.0,720.0,43.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-06-21,17011,52.0,52.0,12295.314207650274,0.0,9911.0,61147.0975689664,10800.0,800.0,6400.0,0.0,0.0,32.0,1.0,3600.0,6.0,240.0,720.0,35.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-06-22,17027,52.0,52.0,12368.11475409836,0.0,9966.0,61203.56855193964,14600.0,1800.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-06-23,17024,57.0,57.0,12444.9043715847,0.0,10025.0,61323.939853680466,15400.0,800.0,11000.0,0.0,0.0,55.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-06-24,17022,60.0,60.0,12503.74316939891,0.0,10066.0,61362.385646858864,11800.0,400.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-06-25,17041,62.0,62.0,12572.554644808744,0.0,10117.0,61674.252943873056,13800.0,400.0,9800.0,0.0,0.0,49.0,1.0,3600.0,6.0,240.0,720.0,44.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-06-26,17052,47.0,47.0,12635.382513661201,0.0,10162.0,61534.533248486565,12600.0,1200.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-06-27,17054,48.0,48.0,12698.210382513662,0.0,10207.0,61693.4485325381,12600.0,400.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,29.0,0.0,0.0,0.0
2023-06-28,17057,60.0,60.0,12756.051912568308,0.0,10247.0,61762.30949202815,11600.0,600.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,34.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-06-29,17077,63.0,63.0,12819.877049180328,0.0,10293.0,61834.34795438262,12800.0,200.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-06-30,17094,56.0,56.0,12886.693989071038,0.0,10342.0,61775.80511049146,13400.0,800.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-07-01,17101,40.0,40.0,12952.513661202185,0.0,10390.0,61805.67695522538,13200.0,600.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,37.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-07-02,17093,45.0,45.0,13034.289617486338,0.0,10454.0,61581.01486418881,16400.0,800.0,12000.0,0.0,0.0,60.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-07-03,17074,43.0,43.0,13101.106557377048,0.0,10503.0,61571.00890844538,13400.0,1200.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-07-04,17068,62.0,62.0,13181.88524590164,0.0,10566.0,61715.64906886291,16200.0,600.0,12000.0,0.0,0.0,60.0,1.0,3600.0,6.0,240.0,720.0,20.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-07-05,17067,51.0,51.0,13249.699453551912,0.0,10616.0,61664.734157573526,13600.0,400.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-07-06,17068,51.0,51.0,13314.521857923497,0.0,10663.0,61819.15154866886,13000.0,0.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,21.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-07-07,17072,53.0,53.0,13388.319672131147,0.0,10719.0,61844.41079378007,14800.0,600.0,10600.0,0.0,0.0,53.0,1.0,3600.0,6.0,240.0,720.0,38.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-07-08,17069,42.0,42.0,13457.131147540984,0.0,10770.0,61993.8153021465,13800.0,200.0,10000.0,0.0,0.0,50.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-07-09,17060,54.0,54.0,13509.986338797815,0.0,10805.0,61908.63087584781,10600.0,200.0,6800.0,0.0,0.0,34.0,1.0,3600.0,6.0,240.0,720.0,33.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-07-10,17079,49.0,49.0,13573.811475409835,0.0,10851.0,61934.00378127467,12800.0,800.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-07-11,17082,57.0,57.0,13628.661202185793,0.0,10888.0,61943.41100471609,11000.0,400.0,7000.0,0.0,0.0,35.0,1.0,3600.0,6.0,240.0,720.0,27.0,0.0,6.0,0.0,28.0,0.0,0.0,0.0
2023-07-12,17102,51.0,51.0,13684.508196721312,0.0,10926.0,61953.50603439761,11200.0,400.0,7200.0,0.0,0.0,36.0,1.0,3600.0,6.0,240.0,720.0,38.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-07-13,17115,37.0,37.0,13747.336065573769,0.0,10971.0,61970.05614277834,12600.0,1000.0,8000.0,0.0,0.0,40.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-07-14,17107,50.0,50.0,13803.18306010929,0.0,11009.0,61953.56267373807,11200.0,600.0,7000.0,0.0,0.0,35.0,1.0,3600.0,6.0,240.0,720.0,39.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-07-15,17119,39.0,39.0,13876.980874316941,0.0,11065.0,61924.39984731245,14800.0,1000.0,10200.0,0.0,0.0,51.0,1.0,3600.0,6.0,240.0,720.0,34.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0
2023-07-16,17102,53.0,53.0,13943.79781420765,0.0,11114.0,61925.17157848491,13400.0,800.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,34.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-07-17,17106,48.0,48.0,14013.606557377048,0.0,11166.0,61898.64155264541,14000.0,800.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-07-18,17102,43.0,43.0,14067.459016393444,0.0,11202.0,62063.95870457721,10800.0,200.0,7000.0,0.0,0.0,35.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,32.0,0.0,0.0,0.0
2023-07-19,17109,45.0,45.0,14124.303278688523,0.0,11241.0,62078.70074669684,11400.0,400.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,27.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-07-20,17115,54.0,54.0,14195.109289617487,0.0,11294.0,62217.093625667905,14200.0,800.0,9800.0,0.0,0.0,49.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-07-21,17116,63.0,63.0,14261.926229508197,0.0,11343.0,62266.75051537693,13400.0,600.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,22.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-07-22,17130,52.0,52.0,14324.754098360654,0.0,11388.0,62227.007996917135,12600.0,600.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-07-23,17137,50.0,50.0,14391.571038251366,0.0,11437.0,62282.58919733494,13400.0,1200.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,41.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-07-24,17138,43.0,43.0,14449.41256830601,0.0,11489.0,62195.961630311445,11600.0,600.0,9800.0,0.0,0.0,49.0,1.0,1200.0,2.0,90.0,240.0,9.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0
2023-07-25,17129,55.0,55.0,14491.29781420765,0.0,11531.0,62298.70095773887,8400.0,400.0,8000.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26,17142,43.0,43.0,14532.185792349726,0.0,11572.0,62170.07614957506,8200.0,1000.0,7200.0,0.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27,17144,51.0,51.0,14589.030054644809,0.0,11629.0,62306.39171579924,11400.0,2000.0,9400.0,0.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28,17138,69.0,69.0,14647.868852459016,0.0,11688.0,62337.076676755794,11800.0,2200.0,9600.0,0.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-29,17148,44.0,44.0,14710.696721311477,0.0,11751.0,61983.456639215954,12600.0,3000.0,9600.0,0.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-30,17129,50.0,50.0,14759.562841530056,0.0,11800.0,61885.22085262485,9800.0,3400.0,6400.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-31,17130,63.0,63.0,14823.387978142076,0.0,11864.0,61849.6028890528,12800.0,4400.0,8400.0,0.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,17129,54.0,54.0,14875.245901639346,0.0,11916.0,61812.25223306953,10400.0,3400.0,7000.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-02,17131,61.0,61.0,14925.109289617487,0.0,11966.0,61780.92277831845,10000.0,4000.0,6000.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-03,17142,46.0,46.0,14970.983606557376,0.0,12012.0,61663.27183754795,9200.0,4200.0,5000.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-04,17142,46.0,46.0,15050.765027322404,0.0,12092.0,61310.66974907118,16000.0,5600.0,10400.0,0.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-05,17108,51.0,51.0,15142.513661202185,0.0,12184.0,61136.77954088577,18400.0,5600.0,12800.0,0.0,0.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-06,17067,48.0,48.0,15221.29781420765,0.0,12263.0,60761.10648418944,15800.0,6800.0,9000.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-07,17036,37.0,37.0,15323.019125683059,0.0,12365.0,60295.90547246339,20400.0,6800.0,13600.0,0.0,0.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-08,16971,55.0,55.0,15401.803278688525,0.0,12444.0,59884.186096284175,15800.0,7600.0,8200.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
