datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,rolling_cost_estimate_b,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,nat_repair_cost,verification_cost,natural_redund_tags,natural_n_tags,OGI_bayes_u_prop_sites_avail,OGI_bayes_u_cost,OGI_bayes_u_sites_visited,OGI_bayes_u_travel_time,OGI_bayes_u_survey_time,OGI_bayes_u_redund_tags,OGI_bayes_u_missed_leaks,OGI_bayes_u_sites_vis_w_leaks,OGI_bayes_u_eff_flags,OGI_bayes_u_n_tags,OGI_bayes_u_flags_redund1,OGI_bayes_u_flags_redund2,OGI_bayes_u_flag_wo_vent
2023-04-20,17443,54.0,54.0,7892.377049180329,0.0,6414.0,59311.37545527671,18000.0,9800.0,8200.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21,17407,53.0,53.0,7977.144808743169,0.0,6499.0,58550.06568307055,17000.0,10000.0,7000.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22,17375,54.0,54.0,8070.8879781420765,0.0,6593.0,58024.92547241352,18800.0,10000.0,8800.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-23,17335,48.0,48.0,8169.617486338798,0.0,6692.0,57777.73737709124,19800.0,10000.0,9800.0,0.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-24,17284,57.0,57.0,8259.371584699455,0.0,6782.0,57710.24364091948,18000.0,9800.0,8200.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-25,17251,51.0,51.0,8355.109289617487,0.0,6878.0,57379.87637418421,19200.0,9800.0,9400.0,0.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-26,17206,48.0,48.0,8465.80601092896,0.0,6989.0,56668.733189962695,22200.0,10000.0,12200.0,0.0,0.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-27,17143,54.0,54.0,8561.543715846994,0.0,7085.0,56488.01148715242,19200.0,9800.0,9400.0,0.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-28,17101,58.0,58.0,8651.297814207652,0.0,7175.0,56162.319474689204,18000.0,10000.0,8000.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-29,17069,52.0,52.0,8734.071038251366,0.0,7258.0,55641.3466587137,16600.0,10000.0,6600.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-30,17038,56.0,56.0,8826.81693989071,0.0,7351.0,55150.07819268072,18600.0,10000.0,8600.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,17001,50.0,50.0,8922.554644808744,0.0,7447.0,54496.31720867808,19200.0,10000.0,9200.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02,16955,62.0,62.0,9032.254098360654,0.0,7539.0,54078.84888478008,22000.0,7800.0,10600.0,0.0,0.0,53.0,1.0,3600.0,6.0,240.0,720.0,23.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-05-03,16925,52.0,52.0,9112.035519125684,0.0,7601.0,53912.91476664382,16000.0,5200.0,7200.0,0.0,0.0,36.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,34.0,0.0,0.0,0.0
2023-05-04,16915,52.0,52.0,9180.84699453552,0.0,7652.0,53941.88108490758,13800.0,3400.0,6800.0,0.0,0.0,34.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-05-05,16916,55.0,55.0,9251.65300546448,0.0,7705.0,53987.7254681596,14200.0,1600.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,34.0,0.0,6.0,0.0,28.0,0.0,0.0,0.0
2023-05-06,16918,51.0,51.0,9312.486338797815,0.0,7748.0,54082.27655191751,12200.0,0.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-05-07,16926,53.0,53.0,9371.325136612022,0.0,7789.0,54156.39505983834,11800.0,0.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,27.0,0.0,0.0,0.0
2023-05-08,16938,41.0,41.0,9440.136612021857,0.0,7840.0,54174.22526084324,13800.0,0.0,10200.0,0.0,0.0,51.0,1.0,3600.0,6.0,240.0,720.0,34.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-05-09,16928,49.0,49.0,9503.96174863388,0.0,7886.0,54219.226921243564,12800.0,0.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,20.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-05-10,16931,57.0,57.0,9558.811475409837,0.0,7923.0,54445.499202789935,11000.0,0.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,28.0,0.0,0.0,0.0
2023-05-11,16951,41.0,41.0,9618.647540983606,0.0,7965.0,54504.74525325745,12000.0,0.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-05-12,16950,49.0,49.0,9686.46174863388,0.0,8015.0,54447.32672864801,13600.0,0.0,10000.0,0.0,0.0,50.0,1.0,3600.0,6.0,240.0,720.0,42.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-05-13,16949,55.0,55.0,9750.286885245901,0.0,8061.0,54573.333001919586,12800.0,0.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,38.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-05-14,16958,51.0,51.0,9807.131147540984,0.0,8100.0,54730.106258758264,11400.0,0.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,27.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-05-15,16970,49.0,49.0,9868.96174863388,0.0,8144.0,54711.96359100035,12400.0,0.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,27.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0
2023-05-16,16975,61.0,61.0,9917.827868852459,0.0,8175.0,54846.83670684121,9800.0,0.0,6200.0,0.0,0.0,31.0,1.0,3600.0,6.0,240.0,720.0,34.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-05-17,17005,64.0,64.0,9973.674863387978,0.0,8213.0,55031.989352193756,11200.0,0.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,34.0,0.0,6.0,0.0,14.0,0.0,0.0,0.0
2023-05-18,17031,46.0,46.0,10038.497267759562,0.0,8260.0,54991.91746729381,13000.0,600.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,23.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-05-19,17030,64.0,64.0,10103.319672131147,0.0,8307.0,55109.47316337044,13000.0,1400.0,8000.0,0.0,0.0,40.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-05-20,17047,50.0,50.0,10179.112021857924,0.0,8365.0,55205.15995879336,15200.0,1000.0,10600.0,0.0,0.0,53.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-05-21,17039,55.0,55.0,10236.95355191257,0.0,8405.0,55181.82852731246,11600.0,600.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,23.0,0.0,6.0,0.0,14.0,0.0,0.0,0.0
2023-05-22,17054,47.0,47.0,10309.754098360654,0.0,8460.0,55131.42903149979,14600.0,800.0,10200.0,0.0,0.0,51.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-05-23,17046,63.0,63.0,10365.601092896175,0.0,8498.0,55250.53227907654,11200.0,0.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,41.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-05-24,17071,38.0,38.0,10436.407103825137,0.0,8551.0,55165.4978518674,14200.0,800.0,9800.0,0.0,0.0,49.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-05-25,17056,57.0,57.0,10515.191256830602,0.0,8612.0,55323.58681640949,15800.0,800.0,11400.0,0.0,0.0,57.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0
2023-05-26,17052,33.0,33.0,10583.005464480875,0.0,8662.0,55231.6216386811,13600.0,400.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-05-27,17035,44.0,44.0,10638.852459016394,0.0,8700.0,55206.70652222683,11200.0,600.0,7000.0,0.0,0.0,35.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-05-28,17041,49.0,49.0,10704.672131147541,0.0,8748.0,55270.248490238606,13200.0,600.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-05-29,17042,51.0,51.0,10761.516393442622,0.0,8787.0,55303.00404032347,11400.0,1200.0,6600.0,0.0,0.0,33.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-05-30,17054,35.0,35.0,10817.363387978143,0.0,8825.0,55367.62355462128,11200.0,600.0,7000.0,0.0,0.0,35.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0
2023-05-31,17051,50.0,50.0,10890.163934426231,0.0,8880.0,55343.97000134406,14600.0,1200.0,9800.0,0.0,0.0,49.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0
2023-06-01,17046,48.0,48.0,10955.983606557378,0.0,8928.0,55230.254692092385,13200.0,600.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,33.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-06-02,17046,44.0,44.0,11013.825136612022,0.0,8968.0,55350.86079192385,11600.0,200.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,18.0,0.0,6.0,0.0,36.0,0.0,0.0,0.0
2023-06-03,17050,46.0,46.0,11076.653005464479,0.0,9013.0,55377.8846643073,12600.0,600.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-06-04,17051,44.0,44.0,11140.478142076503,0.0,9059.0,55244.93879039492,12800.0,400.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,33.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-06-05,17049,45.0,45.0,11200.314207650274,0.0,9101.0,55265.79085230924,12000.0,200.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,26.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-06-06,17052,51.0,51.0,11263.142076502734,0.0,9146.0,55284.523209003215,12600.0,600.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,27.0,0.0,6.0,0.0,31.0,0.0,0.0,0.0
2023-06-07,17058,50.0,50.0,11333.948087431692,0.0,9199.0,55301.56908913986,14200.0,200.0,10400.0,0.0,0.0,52.0,1.0,3600.0,6.0,240.0,720.0,35.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-06-08,17055,48.0,48.0,11407.745901639346,0.0,9255.0,55328.607993134974,14800.0,1000.0,10200.0,0.0,0.0,51.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-06-09,17047,40.0,40.0,11483.538251366122,0.0,9313.0,55371.16510983014,15200.0,600.0,11000.0,0.0,0.0,55.0,1.0,3600.0,6.0,240.0,720.0,25.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-06-10,17029,47.0,47.0,11554.34426229508,0.0,9366.0,55258.76243894383,14200.0,1000.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,19.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-06-11,17023,57.0,57.0,11616.174863387978,0.0,9410.0,55245.1037939722,12400.0,400.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,35.0,0.0,6.0,0.0,28.0,0.0,0.0,0.0
2023-06-12,17036,54.0,54.0,11681.994535519125,0.0,9458.0,55212.484947707664,13200.0,400.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-06-13,17042,50.0,50.0,11739.836065573769,0.0,9498.0,55324.36480304606,11600.0,0.0,8000.0,0.0,0.0,40.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-06-14,17052,50.0,50.0,11807.650273224042,0.0,9548.0,55280.09097511974,13600.0,800.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-06-15,17052,42.0,42.0,11867.486338797815,0.0,9590.0,55229.60850311046,12000.0,400.0,8000.0,0.0,0.0,40.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-06-16,17052,53.0,53.0,11931.311475409835,0.0,9636.0,55253.39347918552,12800.0,800.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,33.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-06-17,17059,44.0,44.0,11994.139344262294,0.0,9681.0,55276.1415226112,12600.0,200.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,23.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-06-18,17058,58.0,58.0,12064.945355191256,0.0,9734.0,55017.48593775649,14200.0,2200.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,28.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-06-19,17063,38.0,38.0,12122.786885245901,0.0,9774.0,54967.15709421979,11600.0,600.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,32.0,0.0,0.0,0.0
2023-06-20,17061,51.0,51.0,12198.579234972678,0.0,9832.0,54974.996110861764,15200.0,200.0,11400.0,0.0,0.0,57.0,1.0,3600.0,6.0,240.0,720.0,40.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-06-21,17054,52.0,52.0,12248.442622950819,0.0,9864.0,55117.16238870179,10000.0,400.0,6000.0,0.0,0.0,30.0,1.0,3600.0,6.0,240.0,720.0,41.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-06-22,17074,52.0,52.0,12322.240437158469,0.0,9920.0,54991.61734054938,14800.0,1000.0,10200.0,0.0,0.0,51.0,1.0,3600.0,6.0,240.0,720.0,23.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-06-23,17070,57.0,57.0,12402.021857923497,0.0,9982.0,54878.43289798525,16000.0,1400.0,11000.0,0.0,0.0,55.0,1.0,3600.0,6.0,240.0,720.0,35.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-06-24,17065,60.0,60.0,12468.838797814207,0.0,10031.0,54836.4217869065,13400.0,1400.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,41.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-06-25,17076,62.0,62.0,12535.65573770492,0.0,10080.0,55165.90737600435,13400.0,800.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,35.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-06-26,17089,47.0,47.0,12593.497267759563,0.0,10120.0,54996.8656991311,11600.0,800.0,7200.0,0.0,0.0,36.0,1.0,3600.0,6.0,240.0,720.0,35.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-06-27,17096,48.0,48.0,12660.314207650274,0.0,10169.0,55132.56821054301,13400.0,600.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,29.0,0.0,0.0,0.0
2023-06-28,17095,60.0,60.0,12715.163934426231,0.0,10206.0,55216.92035073266,11000.0,0.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-06-29,17118,63.0,63.0,12774.002732240437,0.0,10247.0,55324.86390072432,11800.0,400.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-06-30,17140,56.0,56.0,12839.822404371585,0.0,10295.0,55181.31388674312,13200.0,600.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,22.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-07-01,17148,40.0,40.0,12908.63387978142,0.0,10346.0,55148.50192762913,13800.0,800.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,36.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-07-02,17137,45.0,45.0,12992.4043715847,0.0,10412.0,54713.920878421384,16800.0,1000.0,12200.0,0.0,0.0,61.0,1.0,3600.0,6.0,240.0,720.0,33.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0
2023-07-03,17116,43.0,43.0,13056.22950819672,0.0,10458.0,54722.83649344326,12800.0,400.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,24.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-07-04,17113,62.0,62.0,13137.008196721312,0.0,10521.0,54855.37845880847,16200.0,400.0,12200.0,0.0,0.0,61.0,1.0,3600.0,6.0,240.0,720.0,16.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-07-05,17112,51.0,51.0,13207.814207650274,0.0,10574.0,54753.569682667294,14200.0,1400.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,35.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-07-06,17110,51.0,51.0,13276.625683060109,0.0,10625.0,54751.73977554897,13800.0,400.0,9800.0,0.0,0.0,49.0,1.0,3600.0,6.0,240.0,720.0,21.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-07-07,17110,53.0,53.0,13350.423497267759,0.0,10681.0,54763.90880041441,14800.0,600.0,10600.0,0.0,0.0,53.0,1.0,3600.0,6.0,240.0,720.0,43.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-07-08,17107,42.0,42.0,13427.213114754099,0.0,10740.0,54831.36334708267,15400.0,600.0,11200.0,0.0,0.0,56.0,1.0,3600.0,6.0,240.0,720.0,29.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-07-09,17090,54.0,54.0,13477.076502732241,0.0,10772.0,54907.791676652014,10000.0,0.0,6400.0,0.0,0.0,32.0,1.0,3600.0,6.0,240.0,720.0,34.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0
2023-07-10,17112,49.0,49.0,13535.915300546447,0.0,10813.0,54987.49596874809,11800.0,400.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,31.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0
2023-07-11,17120,57.0,57.0,13594.754098360654,0.0,10854.0,54964.292624807546,11800.0,400.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,27.0,0.0,6.0,0.0,28.0,0.0,0.0,0.0
2023-07-12,17136,51.0,51.0,13655.58743169399,0.0,10897.0,54940.13389815665,12200.0,800.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,43.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0
2023-07-13,17144,37.0,37.0,13718.415300546447,0.0,10942.0,54847.363818267346,12600.0,800.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,33.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-07-14,17136,50.0,50.0,13776.25683060109,0.0,10982.0,54696.34552630091,11600.0,1200.0,6800.0,0.0,0.0,34.0,1.0,3600.0,6.0,240.0,720.0,43.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-07-15,17146,39.0,39.0,13859.030054644809,0.0,11047.0,54592.827678092675,16600.0,1800.0,11200.0,0.0,0.0,56.0,1.0,3600.0,6.0,240.0,720.0,35.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0
2023-07-16,17120,53.0,53.0,13926.84426229508,0.0,11097.0,54589.79217697614,13600.0,600.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,34.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0
2023-07-17,17123,48.0,48.0,13992.663934426231,0.0,11145.0,54755.63918209835,13200.0,0.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,32.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-07-18,17123,43.0,43.0,14049.508196721312,0.0,11184.0,54832.789523261206,11400.0,400.0,7400.0,0.0,0.0,37.0,1.0,3600.0,6.0,240.0,720.0,37.0,0.0,6.0,0.0,32.0,0.0,0.0,0.0
2023-07-19,17127,45.0,45.0,14114.330601092895,0.0,11231.0,54782.38218142139,13000.0,1400.0,8000.0,0.0,0.0,40.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-07-20,17125,54.0,54.0,14187.131147540984,0.0,11286.0,54897.28813041699,14600.0,600.0,10400.0,0.0,0.0,52.0,1.0,3600.0,6.0,240.0,720.0,27.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0
2023-07-21,17124,63.0,63.0,14250.956284153006,0.0,11332.0,54965.19738934883,12800.0,600.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,21.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
2023-07-22,17141,52.0,52.0,14314.781420765028,0.0,11378.0,54943.07497324026,12800.0,800.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,30.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0
2023-07-23,17147,50.0,50.0,14379.603825136612,0.0,11425.0,55035.9804915639,13000.0,800.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,35.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0
2023-07-24,17150,43.0,43.0,14439.439890710382,0.0,11479.0,54993.084458048696,12000.0,1200.0,9600.0,0.0,0.0,48.0,1.0,1200.0,2.0,90.0,240.0,6.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0
2023-07-25,17139,55.0,55.0,14488.306010928962,0.0,11528.0,55052.51993068227,9800.0,1200.0,8600.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26,17145,43.0,43.0,14534.180327868853,0.0,11574.0,54848.922809034164,9200.0,2000.0,7200.0,0.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27,17142,51.0,51.0,14589.030054644809,0.0,11629.0,54930.83928109146,11000.0,2200.0,8800.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28,17138,69.0,69.0,14652.855191256833,0.0,11693.0,54864.74071951658,12800.0,2600.0,10200.0,0.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-29,17143,44.0,44.0,14715.68306010929,0.0,11756.0,54660.846558229714,12600.0,3200.0,9400.0,0.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-30,17124,50.0,50.0,14765.54644808743,0.0,11806.0,54564.840510680806,10000.0,3200.0,6800.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-31,17124,63.0,63.0,14826.379781420766,0.0,11867.0,54559.19791467624,12200.0,3200.0,9000.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,17126,54.0,54.0,14881.22950819672,0.0,11922.0,54453.65835584072,11000.0,3800.0,7200.0,0.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-02,17125,61.0,61.0,14938.073770491803,0.0,11979.0,54169.709017338886,11400.0,4600.0,6800.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-03,17129,46.0,46.0,14989.93169398907,0.0,12031.0,53921.61315155586,10400.0,4800.0,5600.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-04,17123,46.0,46.0,15073.70218579235,0.0,12115.0,53573.5873815939,16800.0,6200.0,10600.0,0.0,0.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-05,17085,51.0,51.0,15171.434426229507,0.0,12213.0,53185.93384247773,19600.0,6600.0,13000.0,0.0,0.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-06,17038,48.0,48.0,15251.215846994533,0.0,12293.0,52809.420815165664,16000.0,6600.0,9400.0,0.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-07,17006,37.0,37.0,15350.942622950823,0.0,12393.0,52211.56363636437,20000.0,7800.0,12200.0,0.0,0.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-08,16943,55.0,55.0,15437.704918032789,0.0,12480.0,51685.87872484206,17400.0,8600.0,8800.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
